page_number,naics_id,naics_description,sic_id,sic_description
page_41,444190,Other Building Material Dealers,5039,"Construction Materials, Nec"
page_41,444190,Other Building Material Dealers,5063,Electrical Apparatus and Equipment
page_41,444190,Other Building Material Dealers,5064,"Electrical Appliances, Television and Radio"
page_41,444190,Other Building Material Dealers,5074,Plumbing and Hydronic Heating Supplies
page_41,444190,Other Building Material Dealers,5099,"Durable Goods, Nec"
page_41,444190,Other Building Material Dealers,5211,Lumber and Other Building Materials
page_41,444190,Other Building Material Dealers,5231,"Paint, Glass, and Wallpaper Stores"
page_41,444210,Outdoor Power Equipment Stores,5083,Farm and Garden Machinery
page_41,444210,Outdoor Power Equipment Stores,5261,Retail Nurseries and Garden Stores
page_41,444210,Outdoor Power Equipment Stores,7699,"Repair Services, Nec"
page_41,444220,"Nursery, Garden Center, and Farm Supply Stores",5153,Grain and Field Beans
page_41,444220,"Nursery, Garden Center, and Farm Supply Stores",5159,"Farm-product Raw Materials, Nec"
page_41,444220,"Nursery, Garden Center, and Farm Supply Stores",5191,Farm Supplies
page_41,444220,"Nursery, Garden Center, and Farm Supply Stores",5193,Flowers and Florists Supplies
page_42,444220,"Nursery, Garden Center, and Farm Supply Stores",5261,Retail Nurseries and Garden Stores
page_42,445110,Supermarkets and Other Grocery (except Convenience) Stores,5141,"Groceries, General Line"
page_42,445110,Supermarkets and Other Grocery (except Convenience) Stores,5411,Grocery Stores
page_42,445120,Convenience Stores,5411,Grocery Stores
page_42,445210,Meat Markets,5144,Poultry and Poultry Products
page_42,445210,Meat Markets,5147,Meats and Meat Products
page_42,445210,Meat Markets,5421,Meat and Fish Markets
page_42,445210,Meat Markets,5499,Miscellaneous Food Stores
page_42,445220,Fish and Seafood Markets,5146,Fish and Seafoods
page_42,445220,Fish and Seafood Markets,5421,Meat and Fish Markets
page_42,445230,Fruit and Vegetable Markets,5148,Fresh Fruits and Vegetables
page_42,445230,Fruit and Vegetable Markets,5431,Fruit and Vegetable Markets
page_42,445291,Baked Goods Stores,5461,Retail Bakeries
page_42,445292,Confectionery and Nut Stores,5145,Confectionery
page_42,445292,Confectionery and Nut Stores,5441,"Candy, Nut, and Confectionery Stores"
page_42,445299,All Other Specialty Food Stores,5143,"Dairy Products, Except Dried or Canned"
page_42,445299,All Other Specialty Food Stores,5149,"Groceries and Related Products, Nec"
page_42,445299,All Other Specialty Food Stores,5451,Dairy Products Stores
page_42,445299,All Other Specialty Food Stores,5499,Miscellaneous Food Stores
page_42,445310,"Beer, Wine, and Liquor Stores",5181,Beer and Ale
page_42,445310,"Beer, Wine, and Liquor Stores",5182,Wine and Distilled Beverages
page_42,445310,"Beer, Wine, and Liquor Stores",5921,Liquor Stores
page_42,446110,Pharmacies and Drug Stores,5122,"Drugs, Proprietaries, and Sundries"
page_42,446110,Pharmacies and Drug Stores,5912,Drug Stores and Proprietary Stores
page_42,446120,"Cosmetics, Beauty Supplies, and Perfume Stores",5087,Service Establishment Equipment
page_42,446120,"Cosmetics, Beauty Supplies, and Perfume Stores",5122,"Drugs, Proprietaries, and Sundries"
page_42,446120,"Cosmetics, Beauty Supplies, and Perfume Stores",5999,"Miscellaneous Retail Stores, Nec"
page_42,446130,Optical Goods Stores,5995,Optical Goods Stores
page_42,446191,Food (Health) Supplement Stores,5122,"Drugs, Proprietaries, and Sundries"
page_42,446191,Food (Health) Supplement Stores,5499,Miscellaneous Food Stores
page_42,446199,All Other Health and Personal Care Stores,5047,Medical and Hospital Equipment
page_42,446199,All Other Health and Personal Care Stores,5999,"Miscellaneous Retail Stores, Nec"
page_42,447110,Gasoline Stations with Convenience Stores,5411,Grocery Stores
page_42,447110,Gasoline Stations with Convenience Stores,5541,Gasoline Service Stations
page_42,447190,Other Gasoline Stations,5541,Gasoline Service Stations
page_42,448110,Men's Clothing Stores,5136,Men's and Boy's Clothing
page_42,448110,Men's Clothing Stores,5611,Men's and Boys' Clothing Stores
page_42,448120,Women's Clothing Stores,5137,Women's and Children's Clothing
page_42,448120,Women's Clothing Stores,5621,Women's Clothing Stores
page_42,448130,Children's and Infants' Clothing Stores,5137,Women's and Children's Clothing
page_42,448130,Children's and Infants' Clothing Stores,5641,Children's and Infants' Wear Stores
page_42,448140,Family Clothing Stores,5651,Family Clothing Stores
page_42,448150,Clothing Accessories Stores,5611,Men's and Boys' Clothing Stores
page_42,448150,Clothing Accessories Stores,5632,Women's Accessory and Specialty Stores
page_43,448150,Clothing Accessories Stores,5699,Miscellaneous Apparel and Accessories
page_43,448190,Other Clothing Stores,5136,Men's and Boy's Clothing
page_43,448190,Other Clothing Stores,5137,Women's and Children's Clothing
page_43,448190,Other Clothing Stores,5621,Women's Clothing Stores
page_43,448190,Other Clothing Stores,5632,Women's Accessory and Specialty Stores
page_43,448190,Other Clothing Stores,5699,Miscellaneous Apparel and Accessories
page_43,448210,Shoe Stores,5139,Footwear
page_43,448210,Shoe Stores,5661,Shoe Stores
page_43,448310,Jewelry Stores,5094,Jewelry and Precious Stones
page_43,448310,Jewelry Stores,5944,Jewelry Stores
page_43,448310,Jewelry Stores,7631,"Watch, Clock, and Jewelry Repair"
page_43,448320,Luggage and Leather Goods Stores,5948,Luggage and Leather Goods Stores
page_43,451110,Sporting Goods Stores,5091,Sporting and Recreation Goods
page_43,451110,Sporting Goods Stores,5099,"Durable Goods, Nec"
page_43,451110,Sporting Goods Stores,5941,Sporting Goods and Bicycle Shops
page_43,451110,Sporting Goods Stores,7699,"Repair Services, Nec"
page_43,451120,"Hobby, Toy, and Game Stores",5092,Toys and Hobby Goods and Supplies
page_43,451120,"Hobby, Toy, and Game Stores",5099,"Durable Goods, Nec"
page_43,451120,"Hobby, Toy, and Game Stores",5945,"Hobby, Toy, and Game Shops"
page_43,451130,"Sewing, Needlework, and Piece Goods Stores",5131,Piece Goods and Notions
page_43,451130,"Sewing, Needlework, and Piece Goods Stores",5714,Drapery and Upholstery Stores
page_43,451130,"Sewing, Needlework, and Piece Goods Stores",5949,"Sewing, Needlework, and Piece Goods"
page_43,451140,Musical Instrument and Supplies Stores,5736,Musical Instrument Stores
page_43,451211,Book Stores,5192,"Books, Periodicals, and Newspapers"
page_43,451211,Book Stores,5942,Book Stores
page_43,451212,News Dealers and Newsstands,5994,News Dealers and Newsstands
page_43,452210,Department Stores,5311,Department Stores
page_43,452210,Department Stores,5399,Miscellaneous General Merchandise
page_43,452210,Department Stores,5411,Grocery Stores
page_43,452311,Warehouse Clubs and Supercenters,5311,Department Stores
page_43,452311,Warehouse Clubs and Supercenters,5399,Miscellaneous General Merchandise
page_43,452311,Warehouse Clubs and Supercenters,5411,Grocery Stores
page_43,452319,All Other General Merchandise Stores,5331,Variety Stores
page_43,452319,All Other General Merchandise Stores,5399,Miscellaneous General Merchandise
page_43,452319,All Other General Merchandise Stores,5531,Auto and Home Supply Stores
page_43,453110,Florists,5992,Florists
page_43,453210,Office Supplies and Stationery Stores,5044,Office Equipment
page_43,453210,Office Supplies and Stationery Stores,5049,"Professional Equipment, Nec"
page_43,453210,Office Supplies and Stationery Stores,5111,Printing and Writing Paper
page_43,453210,Office Supplies and Stationery Stores,5112,Stationery and Office Supplies
page_43,453210,Office Supplies and Stationery Stores,5943,Stationery Stores
page_43,453220,"Gift, Novelty, and Souvenir Stores",5199,"Nondurable Goods, Nec"
page_43,453220,"Gift, Novelty, and Souvenir Stores",5947,"Gift, Novelty, and Souvenir Shop"
page_43,453310,Used Merchandise Stores,5932,Used Merchandise Stores
page_43,453910,Pet and Pet Supplies Stores,5149,"Groceries and Related Products, Nec"
page_43,453910,Pet and Pet Supplies Stores,5199,"Nondurable Goods, Nec"
page_43,453910,Pet and Pet Supplies Stores,5999,"Miscellaneous Retail Stores, Nec"
page_43,453920,Art Dealers,5999,"Miscellaneous Retail Stores, Nec"
page_43,453930,Manufactured (Mobile) Home Dealers,5271,Mobile Home Dealers
page_44,453991,Tobacco Stores,5194,Tobacco and Tobacco Products
page_44,453991,Tobacco Stores,5199,"Nondurable Goods, Nec"
page_44,453991,Tobacco Stores,5993,Tobacco Stores and Stands
page_44,453998,All Other Miscellaneous Store Retailers (except Tobacco Stores),5085,Industrial Supplies
page_44,453998,All Other Miscellaneous Store Retailers (except Tobacco Stores),5113,Industrial and Personal Service Paper
page_44,453998,All Other Miscellaneous Store Retailers (except Tobacco Stores),5162,Plastics Materials and Basic Shapes
page_44,453998,All Other Miscellaneous Store Retailers (except Tobacco Stores),5999,"Miscellaneous Retail Stores, Nec"
page_44,454110,Electronic Shopping and Mail-Order Houses,5961,Catalog and Mail-order Houses
page_44,454210,Vending Machine Operators,5962,Merchandising Machine Operators
page_44,454310,Fuel Dealers,5171,Petroleum Bulk Stations and Terminals
page_44,454310,Fuel Dealers,5171,Petroleum Bulk Stations and Terminals
page_44,454310,Fuel Dealers,5983,Fuel Oil Dealers
page_44,454310,Fuel Dealers,5984,Liquefied Petroleum Gas Dealers
page_44,454310,Fuel Dealers,5989,"Fuel Dealers, Nec"
page_44,454390,Other Direct Selling Establishments,5142,Packaged Frozen Goods
page_44,454390,Other Direct Selling Establishments,5411,Grocery Stores
page_44,454390,Other Direct Selling Establishments,5421,Meat and Fish Markets
page_44,454390,Other Direct Selling Establishments,5431,Fruit and Vegetable Markets
page_44,454390,Other Direct Selling Establishments,5963,Direct Selling Establishments
page_44,481111,Scheduled Passenger Air Transportation,4512,"Air Transportation, Scheduled"
page_44,481112,Scheduled Freight Air Transportation,4512,"Air Transportation, Scheduled"
page_44,481211,Nonscheduled Chartered Passenger Air Transportation,4522,"Air Transportation, Nonscheduled"
page_44,481212,Nonscheduled Chartered Freight Air Transportation,4522,"Air Transportation, Nonscheduled"
page_44,481219,Other Nonscheduled Air Transportation,4522,"Air Transportation, Nonscheduled"
page_44,481219,Other Nonscheduled Air Transportation,7319,"Advertising, Nec"
page_44,481219,Other Nonscheduled Air Transportation,7335,Commercial Photography
page_44,481219,Other Nonscheduled Air Transportation,7997,Membership Sports and Recreation Clubs
page_44,482111,Line-Haul Railroads,4011,"Railroads, Line-haul Operating"
page_44,482112,Short Line Railroads,4013,Switching and Terminal Services
page_44,483111,Deep Sea Freight Transportation Freight,4412,Deep Sea Foreign Transportation of
page_44,483112,Deep Sea Passenger Transportation Except Ferry,4481,"Deep Sea Passenger Transportation,"
page_44,483113,Coastal and Great Lakes Freight Transportation Freight,4424,Deep Sea Domestic Transportation of
page_44,483113,Coastal and Great Lakes Freight Transportation Lakes,4432,Freight Transportation On The Great
page_44,483114,Coastal and Great Lakes Passenger Transportation Except Ferry,4481,"Deep Sea Passenger Transportation,"
page_44,483114,Coastal and Great Lakes Passenger Transportation,4482,Ferries
page_44,483211,Inland Water Freight Transportation,4449,Water Transportation of Freight
page_44,483211,Inland Water Freight Transportation,4499,"Water Transportation Services, Nec"
page_44,483212,Inland Water Passenger Transportation,4482,Ferries
page_44,483212,Inland Water Passenger Transportation,4489,Water Passenger Transportation
page_45,484110,"General Freight Trucking, Local",4212,"Local Trucking, Without Storage"
page_45,484110,"General Freight Trucking, Local",4214,Local Trucking With Storage
page_45,484121,"General Freight Trucking, Long-Distance, Truckload",4213,"Trucking, Except Local"
page_45,484122,"General Freight Trucking, Long-Distance, Less Than Truckload",4213,"Trucking, Except Local"
page_45,484210,Used Household and Office Goods Moving,4212,"Local Trucking, Without Storage"
page_45,484210,Used Household and Office Goods Moving,4213,"Trucking, Except Local"
page_45,484210,Used Household and Office Goods Moving,4214,Local Trucking With Storage
page_45,484220,"Specialized Freight (except Used Goods) Trucking, Local",4212,"Local Trucking, Without Storage"
page_45,484220,"Specialized Freight (except Used Goods) Trucking, Local",4214,Local Trucking With Storage
page_45,484230,"Specialized Freight (except Used Goods) Trucking, Long-Distance",4213,"Trucking, Except Local"
page_45,485111,Mixed Mode Transit Systems,4111,Local and Suburban Transit
page_45,485112,Commuter Rail Systems,4111,Local and Suburban Transit
page_45,485113,Bus and Other Motor Vehicle Transit Systems,4111,Local and Suburban Transit
page_45,485119,Other Urban Transit Systems,4111,Local and Suburban Transit
page_45,485210,Interurban and Rural Bus Transportation,4131,Intercity and Rural Bus Transportation
page_45,485310,Taxi Service,4121,Taxicabs
page_45,485310,Taxi Service,4899,"Communication Services, Nec"
page_45,485320,Limousine Service,4119,"Local Passenger Transportation, Nec"
page_45,485410,School and Employee Bus Transportation,4119,"Local Passenger Transportation, Nec"
page_45,485410,School and Employee Bus Transportation,4151,School Buses
page_45,485510,Charter Bus Industry,4141,Local Bus Charter Service
page_45,485510,Charter Bus Industry,4142,"Bus Charter Service, Except Local"
page_45,485991,Special Needs Transportation,4119,"Local Passenger Transportation, Nec"
page_45,485999,All Other Transit and Ground Passenger Transportation,4111,Local and Suburban Transit
page_45,485999,All Other Transit and Ground Passenger Transportation,4119,"Local Passenger Transportation, Nec"
page_45,486110,Pipeline Transportation of Crude Oil,4612,Crude Petroleum Pipelines
page_45,486210,Pipeline Transportation of Natural Gas,4922,Natural Gas Transmission
page_45,486210,Pipeline Transportation of Natural Gas,4923,Gas Transmission and Distribution
page_45,486910,Pipeline Transportation of Refined Petroleum Products,4613,Refined Petroleum Pipelines
page_45,486990,All Other Pipeline Transportation,4619,"Pipelines, Nec"
page_45,487110,"Scenic and Sightseeing Transportation, Land",4119,"Local Passenger Transportation, Nec"
page_45,487110,"Scenic and Sightseeing Transportation, Land",4789,"Transportation Services, Nec"
page_45,487110,"Scenic and Sightseeing Transportation, Land",7999,"Amusement and Recreation, Nec"
